11620000  9.750000e-001 9.750000e-001 9.506250e-001 9.036879e-001
11630000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
11640000  9.607143e-001 9.607143e-001 9.229719e-001 8.518772e-001
11650000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
11660000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
11670000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
11680000  9.964286e-001 9.964286e-001 9.928699e-001 9.857906e-001
11690000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
11700000  9.857143e-001 9.857143e-001 9.716327e-001 9.440700e-001
11710000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
11720000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
11730000  8.857143e-001 8.857143e-001 7.844898e-001 6.154242e-001
11740000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
11750000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
11760000  8.785714e-001 8.785714e-001 7.718878e-001 5.958107e-001
11770000  8.928571e-001 8.928571e-001 7.971939e-001 6.355181e-001
11780000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
11790000  9.321429e-001 9.321429e-001 8.688903e-001 7.549704e-001
11800000  8.464286e-001 8.464286e-001 7.164413e-001 5.132882e-001
11810000  8.750000e-001 8.750000e-001 7.656250e-001 5.861816e-001
11820000  7.892857e-001 7.892857e-001 6.229719e-001 3.880940e-001
11830000  8.142857e-001 8.142857e-001 6.630612e-001 4.396502e-001
11840000  8.857143e-001 8.857143e-001 7.844898e-001 6.154242e-001
11850000  9.500000e-001 9.500000e-001 9.025000e-001 8.145062e-001
11860000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
11870000  9.964286e-001 9.964286e-001 9.928699e-001 9.857906e-001
11880000  9.821429e-001 9.821429e-001 9.646046e-001 9.304620e-001
11890000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
11900000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
11910000  9.750000e-001 9.750000e-001 9.506250e-001 9.036879e-001
11920000  9.857143e-001 9.857143e-001 9.716327e-001 9.440700e-001
11930000  9.821429e-001 9.821429e-001 9.646046e-001 9.304620e-001
11940000  8.750000e-001 8.750000e-001 7.656250e-001 5.861816e-001
11950000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
11960000  8.785714e-001 8.785714e-001 7.718878e-001 5.958107e-001
11970000  8.964286e-001 8.964286e-001 8.035842e-001 6.457475e-001
11980000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
11990000  9.428571e-001 9.428571e-001 8.889796e-001 7.902847e-001
12000000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12010000  9.892857e-001 9.892857e-001 9.786862e-001 9.578267e-001
12020000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
12030000  8.714286e-001 8.714286e-001 7.593878e-001 5.766698e-001
12040000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
12050000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
12060000  7.785714e-001 7.785714e-001 6.061735e-001 3.674463e-001
12070000  8.535714e-001 8.535714e-001 7.285842e-001 5.308349e-001
12080000  9.500000e-001 9.500000e-001 9.025000e-001 8.145062e-001
12090000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
12100000  8.642857e-001 8.642857e-001 7.469898e-001 5.579938e-001
12110000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
12120000  6.964286e-001 6.964286e-001 4.850128e-001 2.352374e-001
12130000  7.785714e-001 7.785714e-001 6.061735e-001 3.674463e-001
12140000  7.357143e-001 7.357143e-001 5.412755e-001 2.929792e-001
12150000  7.035714e-001 7.035714e-001 4.950128e-001 2.450376e-001
12160000  7.571429e-001 7.571429e-001 5.732653e-001 3.286331e-001
12170000  8.035714e-001 8.035714e-001 6.457270e-001 4.169634e-001
12180000  8.214286e-001 8.214286e-001 6.747449e-001 4.552807e-001
12190000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
12200000  9.071429e-001 9.071429e-001 8.229082e-001 6.771778e-001
12210000  9.000000e-001 9.000000e-001 8.100000e-001 6.561000e-001
12220000  8.464286e-001 8.464286e-001 7.164413e-001 5.132882e-001
12230000  9.142857e-001 9.142857e-001 8.359184e-001 6.987595e-001
12240000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
12250000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12260000  9.928571e-001 9.928571e-001 9.857653e-001 9.717332e-001
12270000  9.892857e-001 9.892857e-001 9.786862e-001 9.578267e-001
12280000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
12290000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
12300000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12310000  9.857143e-001 9.857143e-001 9.716327e-001 9.440700e-001
12320000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12330000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
12340000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12350000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
12360000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
12370000  8.857143e-001 8.857143e-001 7.844898e-001 6.154242e-001
12380000  8.464286e-001 8.464286e-001 7.164413e-001 5.132882e-001
12390000  8.964286e-001 8.964286e-001 8.035842e-001 6.457475e-001
12400000  8.285714e-001 8.285714e-001 6.865306e-001 4.713243e-001
12410000  9.464286e-001 9.464286e-001 8.957270e-001 8.023269e-001
12420000  8.750000e-001 8.750000e-001 7.656250e-001 5.861816e-001
12430000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
12440000  8.250000e-001 8.250000e-001 6.806250e-001 4.632504e-001
12450000  8.178571e-001 8.178571e-001 6.688903e-001 4.474142e-001
12460000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
12470000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
12480000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
12490000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
12500000  7.964286e-001 7.964286e-001 6.342985e-001 4.023345e-001
12510000  7.357143e-001 7.357143e-001 5.412755e-001 2.929792e-001
12520000  7.464286e-001 7.464286e-001 5.571556e-001 3.104224e-001
12530000  7.821429e-001 7.821429e-001 6.117474e-001 3.742349e-001
12540000  6.821429e-001 6.821429e-001 4.653189e-001 2.165217e-001
12550000  6.607143e-001 6.607143e-001 4.365434e-001 1.905701e-001
12560000  8.250000e-001 8.250000e-001 6.806250e-001 4.632504e-001
12570000  8.892857e-001 8.892857e-001 7.908291e-001 6.254106e-001
12580000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
12590000  7.750000e-001 7.750000e-001 6.006250e-001 3.607504e-001
12600000  7.142857e-001 7.142857e-001 5.102041e-001 2.603082e-001
12610000  6.428571e-001 6.428571e-001 4.132653e-001 1.707882e-001
12620000  6.035714e-001 6.035714e-001 3.642985e-001 1.327134e-001
12630000  6.214286e-001 6.214286e-001 3.861735e-001 1.491299e-001
12640000  7.321429e-001 7.321429e-001 5.360332e-001 2.873316e-001
12650000  7.571429e-001 7.571429e-001 5.732653e-001 3.286331e-001
12660000  7.535714e-001 7.535714e-001 5.678699e-001 3.224762e-001
12670000  7.428571e-001 7.428571e-001 5.518367e-001 3.045238e-001
12680000  8.535714e-001 8.535714e-001 7.285842e-001 5.308349e-001
12690000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
12700000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
12710000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
12720000  9.642857e-001 9.642857e-001 9.298469e-001 8.646153e-001
12730000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
12740000  8.892857e-001 8.892857e-001 7.908291e-001 6.254106e-001
12750000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12760000  9.607143e-001 9.607143e-001 9.229719e-001 8.518772e-001
12770000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12780000  9.464286e-001 9.464286e-001 8.957270e-001 8.023269e-001
12790000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
12800000  9.642857e-001 9.642857e-001 9.298469e-001 8.646153e-001
12810000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
12820000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
12830000  9.000000e-001 9.000000e-001 8.100000e-001 6.561000e-001
12840000  9.178571e-001 9.178571e-001 8.424617e-001 7.097418e-001
12850000  9.321429e-001 9.321429e-001 8.688903e-001 7.549704e-001
12860000  9.607143e-001 9.607143e-001 9.229719e-001 8.518772e-001
12870000  9.428571e-001 9.428571e-001 8.889796e-001 7.902847e-001
12880000  9.857143e-001 9.857143e-001 9.716327e-001 9.440700e-001
12890000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
12900000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
12910000  8.964286e-001 8.964286e-001 8.035842e-001 6.457475e-001
12920000  9.000000e-001 9.000000e-001 8.100000e-001 6.561000e-001
12930000  8.607143e-001 8.607143e-001 7.408291e-001 5.488277e-001
12940000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
12950000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
12960000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
12970000  9.607143e-001 9.607143e-001 9.229719e-001 8.518772e-001
12980000  8.607143e-001 8.607143e-001 7.408291e-001 5.488277e-001
12990000  8.928571e-001 8.928571e-001 7.971939e-001 6.355181e-001
13000000  8.035714e-001 8.035714e-001 6.457270e-001 4.169634e-001
13010000  8.000000e-001 8.000000e-001 6.400000e-001 4.096000e-001
13020000  6.785714e-001 6.785714e-001 4.604592e-001 2.120227e-001
13030000  7.071429e-001 7.071429e-001 5.000510e-001 2.500510e-001
13040000  7.071429e-001 7.071429e-001 5.000510e-001 2.500510e-001
13050000  7.250000e-001 7.250000e-001 5.256250e-001 2.762816e-001
13060000  7.892857e-001 7.892857e-001 6.229719e-001 3.880940e-001
13070000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
13080000  9.107143e-001 9.107143e-001 8.294005e-001 6.879052e-001
13090000  9.321429e-001 9.321429e-001 8.688903e-001 7.549704e-001
13100000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
13110000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
13120000  9.857143e-001 9.857143e-001 9.716327e-001 9.440700e-001
13130000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
13140000  9.821429e-001 9.821429e-001 9.646046e-001 9.304620e-001
13150000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
13160000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
13170000  9.607143e-001 9.607143e-001 9.229719e-001 8.518772e-001
13180000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
13190000  9.107143e-001 9.107143e-001 8.294005e-001 6.879052e-001
13200000  8.714286e-001 8.714286e-001 7.593878e-001 5.766698e-001
13210000  8.785714e-001 8.785714e-001 7.718878e-001 5.958107e-001
13220000  7.107143e-001 7.107143e-001 5.051148e-001 2.551410e-001
13230000  7.714286e-001 7.714286e-001 5.951020e-001 3.541464e-001
13240000  7.642857e-001 7.642857e-001 5.841327e-001 3.412110e-001
13250000  7.714286e-001 7.714286e-001 5.951020e-001 3.541464e-001
13260000  8.285714e-001 8.285714e-001 6.865306e-001 4.713243e-001
13270000  8.214286e-001 8.214286e-001 6.747449e-001 4.552807e-001
13280000  7.500000e-001 7.500000e-001 5.625000e-001 3.164063e-001
13290000  8.535714e-001 8.535714e-001 7.285842e-001 5.308349e-001
13300000  7.892857e-001 7.892857e-001 6.229719e-001 3.880940e-001
13310000  8.535714e-001 8.535714e-001 7.285842e-001 5.308349e-001
13320000  8.178571e-001 8.178571e-001 6.688903e-001 4.474142e-001
13330000  8.214286e-001 8.214286e-001 6.747449e-001 4.552807e-001
13340000  8.535714e-001 8.535714e-001 7.285842e-001 5.308349e-001
13350000  8.321429e-001 8.321429e-001 6.924617e-001 4.795033e-001
13360000  8.964286e-001 8.964286e-001 8.035842e-001 6.457475e-001
13370000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
13380000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
13390000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
13400000  9.535714e-001 9.535714e-001 9.092985e-001 8.268237e-001
13410000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
13420000  9.964286e-001 9.964286e-001 9.928699e-001 9.857906e-001
13430000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
13440000  9.035714e-001 9.035714e-001 8.164413e-001 6.665764e-001
13450000  8.928571e-001 8.928571e-001 7.971939e-001 6.355181e-001
13460000  9.000000e-001 9.000000e-001 8.100000e-001 6.561000e-001
13470000  7.964286e-001 7.964286e-001 6.342985e-001 4.023345e-001
13480000  8.142857e-001 8.142857e-001 6.630612e-001 4.396502e-001
13490000  7.607143e-001 7.607143e-001 5.786862e-001 3.348777e-001
13500000  7.214286e-001 7.214286e-001 5.204592e-001 2.708778e-001
13510000  8.678571e-001 8.678571e-001 7.531760e-001 5.672741e-001
13520000  8.178571e-001 8.178571e-001 6.688903e-001 4.474142e-001
13530000  8.500000e-001 8.500000e-001 7.225000e-001 5.220062e-001
13540000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
13550000  9.428571e-001 9.428571e-001 8.889796e-001 7.902847e-001
13560000  9.535714e-001 9.535714e-001 9.092985e-001 8.268237e-001
13570000  9.964286e-001 9.964286e-001 9.928699e-001 9.857906e-001
13580000  9.535714e-001 9.535714e-001 9.092985e-001 8.268237e-001
13590000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
13600000  9.964286e-001 9.964286e-001 9.928699e-001 9.857906e-001
13610000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
13620000  9.857143e-001 9.857143e-001 9.716327e-001 9.440700e-001
13630000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
13640000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
13650000  8.107143e-001 8.107143e-001 6.572577e-001 4.319876e-001
13660000  8.750000e-001 8.750000e-001 7.656250e-001 5.861816e-001
13670000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
13680000  9.464286e-001 9.464286e-001 8.957270e-001 8.023269e-001
13690000  9.500000e-001 9.500000e-001 9.025000e-001 8.145062e-001
13700000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
13710000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
13720000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
13730000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
13740000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
13750000  8.428571e-001 8.428571e-001 7.104082e-001 5.046798e-001
13760000  9.142857e-001 9.142857e-001 8.359184e-001 6.987595e-001
13770000  8.714286e-001 8.714286e-001 7.593878e-001 5.766698e-001
13780000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
13790000  9.107143e-001 9.107143e-001 8.294005e-001 6.879052e-001
13800000  8.500000e-001 8.500000e-001 7.225000e-001 5.220062e-001
13810000  9.928571e-001 9.928571e-001 9.857653e-001 9.717332e-001
13820000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
13830000  9.892857e-001 9.892857e-001 9.786862e-001 9.578267e-001
13840000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
13850000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
13860000  9.035714e-001 9.035714e-001 8.164413e-001 6.665764e-001
13870000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
13880000  8.285714e-001 8.285714e-001 6.865306e-001 4.713243e-001
13890000  7.678571e-001 7.678571e-001 5.896046e-001 3.476336e-001
13900000  7.714286e-001 7.714286e-001 5.951020e-001 3.541464e-001
13910000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
13920000  8.000000e-001 8.000000e-001 6.400000e-001 4.096000e-001
13930000  8.214286e-001 8.214286e-001 6.747449e-001 4.552807e-001
13940000  8.892857e-001 8.892857e-001 7.908291e-001 6.254106e-001
13950000  9.500000e-001 9.500000e-001 9.025000e-001 8.145062e-001
13960000  8.750000e-001 8.750000e-001 7.656250e-001 5.861816e-001
13970000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
13980000  8.785714e-001 8.785714e-001 7.718878e-001 5.958107e-001
13990000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
14000000  8.464286e-001 8.464286e-001 7.164413e-001 5.132882e-001
14010000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
14020000  8.678571e-001 8.678571e-001 7.531760e-001 5.672741e-001
14030000  7.285714e-001 7.285714e-001 5.308163e-001 2.817660e-001
14040000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
14050000  8.428571e-001 8.428571e-001 7.104082e-001 5.046798e-001
14060000  7.678571e-001 7.678571e-001 5.896046e-001 3.476336e-001
14070000  7.178571e-001 7.178571e-001 5.153189e-001 2.655535e-001
14080000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
14090000  8.107143e-001 8.107143e-001 6.572577e-001 4.319876e-001
14100000  8.357143e-001 8.357143e-001 6.984184e-001 4.877882e-001
14110000  8.464286e-001 8.464286e-001 7.164413e-001 5.132882e-001
14120000  9.071429e-001 9.071429e-001 8.229082e-001 6.771778e-001
14130000  8.857143e-001 8.857143e-001 7.844898e-001 6.154242e-001
14140000  8.500000e-001 8.500000e-001 7.225000e-001 5.220062e-001
14150000  8.357143e-001 8.357143e-001 6.984184e-001 4.877882e-001
14160000  9.071429e-001 9.071429e-001 8.229082e-001 6.771778e-001
14170000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
14180000  9.535714e-001 9.535714e-001 9.092985e-001 8.268237e-001
14190000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
14200000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
14210000  9.642857e-001 9.642857e-001 9.298469e-001 8.646153e-001
14220000  9.107143e-001 9.107143e-001 8.294005e-001 6.879052e-001
14230000  9.750000e-001 9.750000e-001 9.506250e-001 9.036879e-001
14240000  1.000000e+000 1.000000e+000 1.000000e+000 1.000000e+000
14250000  9.642857e-001 9.642857e-001 9.298469e-001 8.646153e-001
14260000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
14270000  9.857143e-001 9.857143e-001 9.716327e-001 9.440700e-001
14280000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
14290000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
14300000  8.964286e-001 8.964286e-001 8.035842e-001 6.457475e-001
14310000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
14320000  9.178571e-001 9.178571e-001 8.424617e-001 7.097418e-001
14330000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
14340000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
14350000  8.500000e-001 8.500000e-001 7.225000e-001 5.220062e-001
14360000  9.642857e-001 9.642857e-001 9.298469e-001 8.646153e-001
14370000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
14380000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
14390000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
14400000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
14410000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
14420000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
14430000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
14440000  9.607143e-001 9.607143e-001 9.229719e-001 8.518772e-001
14450000  9.500000e-001 9.500000e-001 9.025000e-001 8.145062e-001
14460000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
14470000  9.000000e-001 9.000000e-001 8.100000e-001 6.561000e-001
14480000  9.321429e-001 9.321429e-001 8.688903e-001 7.549704e-001
14490000  9.142857e-001 9.142857e-001 8.359184e-001 6.987595e-001
14500000  8.714286e-001 8.714286e-001 7.593878e-001 5.766698e-001
14510000  9.285714e-001 9.285714e-001 8.622449e-001 7.434663e-001
14520000  8.857143e-001 8.857143e-001 7.844898e-001 6.154242e-001
14530000  8.357143e-001 8.357143e-001 6.984184e-001 4.877882e-001
100000  7.142857e-003 7.142857e-003 5.102041e-005 2.603082e-009
14540000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
110000  -8.214286e-002 8.214286e-002 6.747449e-003 4.552807e-005
14550000  9.000000e-001 9.000000e-001 8.100000e-001 6.561000e-001
14560000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
14570000  8.714286e-001 8.714286e-001 7.593878e-001 5.766698e-001
14580000  7.928571e-001 7.928571e-001 6.286224e-001 3.951662e-001
14590000  7.285714e-001 7.285714e-001 5.308163e-001 2.817660e-001
14600000  7.892857e-001 7.892857e-001 6.229719e-001 3.880940e-001
14610000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
14620000  8.464286e-001 8.464286e-001 7.164413e-001 5.132882e-001
14630000  6.928571e-001 6.928571e-001 4.800510e-001 2.304490e-001
14640000  7.464286e-001 7.464286e-001 5.571556e-001 3.104224e-001
14650000  6.892857e-001 6.892857e-001 4.751148e-001 2.257341e-001
14660000  6.857143e-001 6.857143e-001 4.702041e-001 2.210919e-001
14670000  7.785714e-001 7.785714e-001 6.061735e-001 3.674463e-001
14680000  7.785714e-001 7.785714e-001 6.061735e-001 3.674463e-001
14690000  8.607143e-001 8.607143e-001 7.408291e-001 5.488277e-001
14700000  8.607143e-001 8.607143e-001 7.408291e-001 5.488277e-001
14710000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
14720000  8.857143e-001 8.857143e-001 7.844898e-001 6.154242e-001
14730000  9.464286e-001 9.464286e-001 8.957270e-001 8.023269e-001
14740000  8.857143e-001 8.857143e-001 7.844898e-001 6.154242e-001
14750000  7.785714e-001 7.785714e-001 6.061735e-001 3.674463e-001
14760000  7.928571e-001 7.928571e-001 6.286224e-001 3.951662e-001
14770000  7.392857e-001 7.392857e-001 5.465434e-001 2.987097e-001
14780000  7.392857e-001 7.392857e-001 5.465434e-001 2.987097e-001
14790000  8.035714e-001 8.035714e-001 6.457270e-001 4.169634e-001
14800000  8.678571e-001 8.678571e-001 7.531760e-001 5.672741e-001
14810000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
14820000  9.392857e-001 9.392857e-001 8.822577e-001 7.783786e-001
14830000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
14840000  9.321429e-001 9.321429e-001 8.688903e-001 7.549704e-001
14850000  9.178571e-001 9.178571e-001 8.424617e-001 7.097418e-001
14860000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
14870000  9.000000e-001 9.000000e-001 8.100000e-001 6.561000e-001
14880000  9.714286e-001 9.714286e-001 9.436735e-001 8.905196e-001
14890000  9.607143e-001 9.607143e-001 9.229719e-001 8.518772e-001
14900000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
14910000  9.821429e-001 9.821429e-001 9.646046e-001 9.304620e-001
14920000  9.428571e-001 9.428571e-001 8.889796e-001 7.902847e-001
14930000  8.750000e-001 8.750000e-001 7.656250e-001 5.861816e-001
14940000  8.500000e-001 8.500000e-001 7.225000e-001 5.220062e-001
14950000  7.785714e-001 7.785714e-001 6.061735e-001 3.674463e-001
14960000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
14970000  7.500000e-001 7.500000e-001 5.625000e-001 3.164063e-001
14980000  8.178571e-001 8.178571e-001 6.688903e-001 4.474142e-001
14990000  9.142857e-001 9.142857e-001 8.359184e-001 6.987595e-001
15000000  9.142857e-001 9.142857e-001 8.359184e-001 6.987595e-001
15010000  9.678571e-001 9.678571e-001 9.367474e-001 8.774958e-001
15020000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
15030000  8.535714e-001 8.535714e-001 7.285842e-001 5.308349e-001
15040000  8.321429e-001 8.321429e-001 6.924617e-001 4.795033e-001
15050000  8.214286e-001 8.214286e-001 6.747449e-001 4.552807e-001
15060000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
15070000  8.678571e-001 8.678571e-001 7.531760e-001 5.672741e-001
15080000  8.357143e-001 8.357143e-001 6.984184e-001 4.877882e-001
15090000  8.535714e-001 8.535714e-001 7.285842e-001 5.308349e-001
15100000  8.785714e-001 8.785714e-001 7.718878e-001 5.958107e-001
15110000  7.357143e-001 7.357143e-001 5.412755e-001 2.929792e-001
15120000  7.535714e-001 7.535714e-001 5.678699e-001 3.224762e-001
15130000  8.321429e-001 8.321429e-001 6.924617e-001 4.795033e-001
15140000  8.821429e-001 8.821429e-001 7.781760e-001 6.055579e-001
15150000  9.035714e-001 9.035714e-001 8.164413e-001 6.665764e-001
15160000  8.357143e-001 8.357143e-001 6.984184e-001 4.877882e-001
15170000  8.678571e-001 8.678571e-001 7.531760e-001 5.672741e-001
15180000  9.035714e-001 9.035714e-001 8.164413e-001 6.665764e-001
15190000  8.571429e-001 8.571429e-001 7.346939e-001 5.397751e-001
15200000  8.178571e-001 8.178571e-001 6.688903e-001 4.474142e-001
15210000  6.821429e-001 6.821429e-001 4.653189e-001 2.165217e-001
15220000  7.107143e-001 7.107143e-001 5.051148e-001 2.551410e-001
15230000  7.250000e-001 7.250000e-001 5.256250e-001 2.762816e-001
15240000  7.642857e-001 7.642857e-001 5.841327e-001 3.412110e-001
15250000  8.285714e-001 8.285714e-001 6.865306e-001 4.713243e-001
15260000  9.464286e-001 9.464286e-001 8.957270e-001 8.023269e-001
15270000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
15280000  9.178571e-001 9.178571e-001 8.424617e-001 7.097418e-001
15290000  9.535714e-001 9.535714e-001 9.092985e-001 8.268237e-001
15300000  8.178571e-001 8.178571e-001 6.688903e-001 4.474142e-001
15310000  7.857143e-001 7.857143e-001 6.173469e-001 3.811172e-001
15320000  7.857143e-001 7.857143e-001 6.173469e-001 3.811172e-001
15330000  8.000000e-001 8.000000e-001 6.400000e-001 4.096000e-001
15340000  8.071429e-001 8.071429e-001 6.514796e-001 4.244257e-001
15350000  8.392857e-001 8.392857e-001 7.044005e-001 4.961801e-001
15360000  7.928571e-001 7.928571e-001 6.286224e-001 3.951662e-001
15370000  7.178571e-001 7.178571e-001 5.153189e-001 2.655535e-001
15380000  7.535714e-001 7.535714e-001 5.678699e-001 3.224762e-001
15390000  9.071429e-001 9.071429e-001 8.229082e-001 6.771778e-001
15400000  8.250000e-001 8.250000e-001 6.806250e-001 4.632504e-001
15410000  9.214286e-001 9.214286e-001 8.490306e-001 7.208530e-001
15420000  9.571429e-001 9.571429e-001 9.161224e-001 8.392803e-001
15430000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
15440000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
15450000  9.357143e-001 9.357143e-001 8.755612e-001 7.666075e-001
15460000  9.250000e-001 9.250000e-001 8.556250e-001 7.320941e-001
15470000  9.785714e-001 9.785714e-001 9.576020e-001 9.170017e-001
